B,0.5472734,0.94615525,0.95836204,0.9620283,0.97356033,0.0,1.0,1.0,1.0,1.0,0.9850429,0.1765692,0.09781412,0.00023343132,-0.9952047
B,0.5489574,0.946059,0.9595239,0.96128553,0.9726635,0.0,1.0,1.0,1.0,1.0,0.98243904,0.17411335,0.08462688,0.00057847664,-0.9964126
B,0.5597102,0.9471264,0.9610793,0.963809,0.9713909,0.0,1.0,1.0,1.0,1.0,0.96898276,0.17422397,0.072992146,0.0056411047,-0.99731654
B,0.5821493,0.9466809,0.96010345,0.9649049,0.9743105,0.0,1.0,1.0,1.0,1.0,0.9691447,0.1757268,0.0903148,0.013323753,-0.9958241
B,0.5725574,0.9494899,0.96268636,0.967196,0.9754117,0.0,1.0,1.0,1.0,1.0,0.98844033,0.16893767,0.094890855,0.020332957,-0.99528
B,0.560805,0.9486377,0.9620736,0.9663172,0.9744429,0.0,1.0,1.0,1.0,1.0,0.99029315,0.17145072,0.09930076,0.016692594,-0.99491745
B,0.5821411,0.9499595,0.96408284,0.96738577,0.9730471,0.0,1.0,1.0,1.0,1.0,0.97881985,0.1753434,0.09943022,0.021065613,-0.99482155
B,0.57632685,0.9489577,0.9630796,0.9673433,0.97383505,0.0,1.0,1.0,1.0,1.0,0.9886267,0.17053887,0.09486907,0.023477146,-0.99521285
B,0.57914263,0.94849855,0.9621027,0.96560925,0.97357225,0.0,1.0,1.0,1.0,1.0,0.99103326,0.16478285,0.08977336,0.021403613,-0.9957321
B,0.56820583,0.9501153,0.9630376,0.9660985,0.9748424,0.0,1.0,1.0,1.0,1.0,1.0005947,0.16236044,0.1059507,0.025929177,-0.9940332
B,0.569954,0.95091057,0.9636892,0.9657662,0.973037,0.0,1.0,1.0,1.0,1.0,1.0000528,0.16417506,0.10332154,0.025998961,-0.9943082
B,0.5741593,0.9508432,0.96348363,0.96520036,0.97307986,0.0,1.0,1.0,1.0,1.0,0.9962613,0.16394196,0.10534108,0.02460879,-0.9941316
B,0.58174676,0.9525184,0.96427006,0.96641284,0.9745964,0.0,1.0,1.0,1.0,1.0,1.0001675,0.16361384,0.09506661,0.025874458,-0.99513453
B,0.58964235,0.95259947,0.96580297,0.9686348,0.9736922,0.0,1.0,1.0,1.0,1.0,0.9943466,0.16702294,0.10680752,0.02958826,-0.9938394
B,0.56978005,0.951582,0.96587485,0.9677647,0.96851563,0.0,1.0,1.0,1.0,1.0,0.99450153,0.17181472,0.13711041,0.0321339,-0.9900344
B,0.54931504,0.95097154,0.96576923,0.96733165,0.96863365,0.0,1.0,1.0,1.0,1.0,1.0049173,0.17069474,0.11926592,0.033306018,-0.9923035
B,0.59119624,0.955037,0.96781033,0.9701598,0.97340757,0.0,1.0,1.0,1.0,1.0,1.007662,0.17344628,0.13608241,0.038446758,-0.98995113
B,0.61132133,0.95515555,0.96649474,0.9712764,0.97525483,0.0,1.0,1.0,1.0,1.0,0.9944293,0.16868535,0.12146362,0.035842873,-0.9919485
B,0.5894492,0.9542222,0.96525943,0.9682029,0.9735626,0.0,1.0,1.0,1.0,1.0,0.9954126,0.16208304,0.12102424,0.031133883,-0.99216115
B,0.5559662,0.952295,0.96456105,0.9663198,0.96910113,0.0,1.0,1.0,1.0,1.0,1.0083714,0.15919916,0.12465382,0.02902918,-0.9917755
B,0.5640229,0.9518669,0.96398675,0.96729153,0.9711619,0.0,1.0,1.0,1.0,1.0,1.0131065,0.1601388,0.13265994,0.030231819,-0.9907005
B,0.54807365,0.9517364,0.963651,0.96585083,0.96743345,0.0,1.0,1.0,1.0,1.0,1.0132121,0.16244584,0.12417806,0.029156918,-0.9918315
B,0.56528604,0.9526812,0.96427983,0.96826154,0.9687364,0.0,1.0,1.0,1.0,1.0,1.0126771,0.16468632,0.1254133,0.032702528,-0.9915655
B,0.57185733,0.9523123,0.9642572,0.9675308,0.96932864,0.0,1.0,1.0,1.0,1.0,1.0055892,0.16240792,0.12189672,0.03052603,-0.99207324
B,0.56954753,0.95154345,0.9637331,0.9674257,0.96974415,0.0,1.0,1.0,1.0,1.0,1.0062205,0.16350164,0.118302956,0.030702688,-0.99250275
B,0.5764575,0.95084363,0.9634793,0.9672375,0.9706355,0.0,1.0,1.0,1.0,1.0,1.0076619,0.16257799,0.11188327,0.029134396,-0.9932942
B,0.56206334,0.95030016,0.9629264,0.966644,0.9701365,0.0,1.0,1.0,1.0,1.0,1.0143692,0.16241734,0.13439058,0.027623292,-0.9905433
B,0.5749778,0.94920367,0.96275914,0.9679293,0.9710867,0.0,1.0,1.0,1.0,1.0,1.0056727,0.16031581,0.11724759,0.02676069,-0.99274206
B,0.55729896,0.9497355,0.9619155,0.96655416,0.9720277,0.0,1.0,1.0,1.0,1.0,1.0091023,0.16088402,0.12597,0.024796076,-0.9917241
B,0.5656483,0.95122206,0.96349555,0.96791214,0.97309226,0.0,1.0,1.0,1.0,1.0,1.0085007,0.1566164,0.10887507,0.024671799,-0.9937492
B,0.5482495,0.9508708,0.9650193,0.96994936,0.97186726,0.0,1.0,1.0,1.0,1.0,1.0112584,0.15840572,0.11662545,0.025315242,-0.9928533
B,0.5518635,0.95042294,0.9636256,0.9679427,0.96729606,0.0,1.0,1.0,1.0,1.0,1.0121939,0.16436388,0.12256726,0.028968032,-0.99203736
B,0.5472427,0.9522818,0.9637683,0.9671949,0.9683639,0.0,1.0,1.0,1.0,1.0,1.0170742,0.16074342,0.116507515,0.02758685,-0.9928066
B,0.53773874,0.9526113,0.9646725,0.96870196,0.9695225,0.0,1.0,1.0,1.0,1.0,1.0111763,0.16357651,0.12957866,0.027832616,-0.9911784
B,0.54228497,0.95340025,0.96459025,0.96715504,0.96922016,0.0,1.0,1.0,1.0,1.0,1.0135057,0.158193,0.120440975,0.02694022,-0.9923548
B,0.5568519,0.952069,0.96376526,0.9659082,0.97007746,0.0,1.0,1.0,1.0,1.0,1.0135802,0.16080688,0.12249844,0.027440054,-0.9920893
B,0.56276935,0.9540642,0.9647947,0.9679627,0.9713151,0.0,1.0,1.0,1.0,1.0,1.0190156,0.159421,0.1165134,0.031006414,-0.992705
B,0.56815267,0.9533614,0.9657012,0.96801984,0.97235405,0.0,1.0,1.0,1.0,1.0,1.0115389,0.15879627,0.123013265,0.03339352,-0.991843
B,0.5581937,0.9533193,0.96622366,0.9679623,0.9702392,0.0,1.0,1.0,1.0,1.0,1.0125384,0.16123848,0.12976296,0.03425232,-0.99095327
B,0.54797256,0.9520773,0.9647602,0.96701753,0.96782404,0.0,1.0,1.0,1.0,1.0,1.0096487,0.16904344,0.13679989,0.029873475,-0.9901482
B,0.5528713,0.9521717,0.96410644,0.9665142,0.9699754,0.0,1.0,1.0,1.0,1.0,1.0145489,0.16541274,0.12927887,0.028785883,-0.9911904
B,0.57277125,0.95154846,0.96416384,0.9669372,0.97209024,0.0,1.0,1.0,1.0,1.0,1.0045657,0.16366717,0.11957251,0.029908968,-0.9923749
B,0.5713237,0.95366293,0.9661782,0.96928275,0.96953124,0.0,1.0,1.0,1.0,1.0,1.00817,0.16092141,0.12395276,0.033538513,-0.9917212
